

stn;time;tre200h0
LUG;2018080622;21.1
LUG;2018080623;19.8
LUG;2018080700;19.2
LUG;2018080701;19.3
LUG;2018080702;19.0
LUG;2018080703;18.7
LUG;2018080704;18.4
LUG;2018080705;18.6
LUG;2018080706;18.6
LUG;2018080707;19.4
LUG;2018080708;21.4
LUG;2018080709;22.9
LUG;2018080710;23.6
LUG;2018080711;25.3
LUG;2018080712;26.6
LUG;2018080713;27.9
LUG;2018080714;28.3
LUG;2018080715;28.7
LUG;2018080716;28.3
LUG;2018080717;27.8
LUG;2018080718;27.1
LUG;2018080719;25.9
LUG;2018080720;24.8
LUG;2018080721;24.5
LUG;2018080722;24.0
LUG;2018080723;23.9
LUG;2018080800;23.3
LUG;2018080801;23.2
LUG;2018080802;22.1
LUG;2018080803;19.3
LUG;2018080804;19.2
LUG;2018080805;19.0
LUG;2018080806;19.3
LUG;2018080807;20.4
LUG;2018080808;21.8
LUG;2018080809;23.4
LUG;2018080810;25.0
LUG;2018080811;26.3
LUG;2018080812;28.0
LUG;2018080813;28.9
LUG;2018080814;29.5
LUG;2018080815;29.7
LUG;2018080816;29.0
LUG;2018080817;28.9
LUG;2018080818;27.4
LUG;2018080819;27.0
LUG;2018080820;25.9
LUG;2018080821;25.0
LUG;2018080822;24.3
LUG;2018080823;23.8
LUG;2018080900;23.8
LUG;2018080901;23.4
LUG;2018080902;23.0
LUG;2018080903;23.1
LUG;2018080904;21.7
LUG;2018080905;19.3
LUG;2018080906;19.2
LUG;2018080907;20.1
LUG;2018080908;21.2
LUG;2018080909;22.7
LUG;2018080910;24.7
LUG;2018080911;25.9
LUG;2018080912;27.3
LUG;2018080913;28.1
LUG;2018080914;28.8
LUG;2018080915;28.5
LUG;2018080916;27.9
LUG;2018080917;22.7
LUG;2018080918;20.0
LUG;2018080919;19.9
LUG;2018080920;19.7
LUG;2018080921;19.3
LUG;2018080922;19.3
LUG;2018080923;19.2
LUG;2018081000;19.3
LUG;2018081001;18.9
LUG;2018081002;18.9
LUG;2018081003;18.8
LUG;2018081004;19.0
LUG;2018081005;19.0
LUG;2018081006;19.5
LUG;2018081007;20.6
LUG;2018081008;22.0
LUG;2018081009;23.2
LUG;2018081010;24.3
LUG;2018081011;25.4
LUG;2018081012;26.7
LUG;2018081013;27.7
LUG;2018081014;27.9
LUG;2018081015;28.0
LUG;2018081016;28.2
LUG;2018081017;27.7
LUG;2018081018;26.9
LUG;2018081019;25.3
LUG;2018081020;23.5
LUG;2018081021;22.9
LUG;2018081022;22.3
LUG;2018081023;21.8
LUG;2018081100;21.4
LUG;2018081101;20.6
LUG;2018081102;20.5
LUG;2018081103;20.2
LUG;2018081104;19.9
LUG;2018081105;19.6
LUG;2018081106;20.0
LUG;2018081107;21.5
LUG;2018081108;23.0
LUG;2018081109;24.3
LUG;2018081110;25.2
LUG;2018081111;26.6
LUG;2018081112;28.2
LUG;2018081113;28.9
LUG;2018081114;29.3
LUG;2018081115;29.1
LUG;2018081116;28.8
LUG;2018081117;28.2
LUG;2018081118;27.8
LUG;2018081119;26.2
LUG;2018081120;24.5
LUG;2018081121;23.6
LUG;2018081122;22.5
LUG;2018081123;22.2
LUG;2018081200;21.8
LUG;2018081201;21.2
LUG;2018081202;21.1
LUG;2018081203;21.0
LUG;2018081204;20.8
LUG;2018081205;21.2
LUG;2018081206;21.5
LUG;2018081207;19.2
LUG;2018081208;20.5
LUG;2018081209;21.6
LUG;2018081210;23.3
LUG;2018081211;23.9
LUG;2018081212;24.0
LUG;2018081213;24.5
LUG;2018081214;24.8
LUG;2018081215;25.6
LUG;2018081216;26.2
LUG;2018081217;26.5
LUG;2018081218;25.9
LUG;2018081219;24.3
LUG;2018081220;22.9
LUG;2018081221;22.2
LUG;2018081222;21.5
LUG;2018081223;20.9
LUG;2018081300;20.5
LUG;2018081301;20.3
LUG;2018081302;20.5
LUG;2018081303;20.4
LUG;2018081304;19.8
LUG;2018081305;19.8
LUG;2018081306;20.4
LUG;2018081307;21.4
LUG;2018081308;21.6
LUG;2018081309;20.3
LUG;2018081310;20.5
LUG;2018081311;21.0
LUG;2018081312;20.4
LUG;2018081313;19.3
LUG;2018081314;19.7
LUG;2018081315;19.1
LUG;2018081316;19.9
LUG;2018081317;20.3
LUG;2018081318;20.3
LUG;2018081319;19.8
LUG;2018081320;19.1
LUG;2018081321;18.3
LUG;2018081322;17.7
LUG;2018081323;17.5
LUG;2018081400;17.4
LUG;2018081401;17.6
LUG;2018081402;17.8
LUG;2018081403;17.5
LUG;2018081404;17.0
LUG;2018081405;16.6
LUG;2018081406;16.8
LUG;2018081407;18.4
LUG;2018081408;20.1
LUG;2018081409;21.3
LUG;2018081410;22.6
LUG;2018081411;24.3
LUG;2018081412;25.7
LUG;2018081413;26.3
LUG;2018081414;27.0
LUG;2018081415;26.5
LUG;2018081416;25.9
LUG;2018081417;23.9
LUG;2018081418;23.4
LUG;2018081419;23.3
LUG;2018081420;22.0
LUG;2018081421;21.1
LUG;2018081422;21.1
LUG;2018081423;20.0
LUG;2018081500;19.0
LUG;2018081501;18.1
LUG;2018081502;17.8
LUG;2018081503;17.8
LUG;2018081504;17.7
LUG;2018081505;17.2
LUG;2018081506;17.3
LUG;2018081507;19.1
LUG;2018081508;20.6
LUG;2018081509;21.9
LUG;2018081510;23.4
LUG;2018081511;25.1
LUG;2018081512;26.3
LUG;2018081513;27.1
LUG;2018081514;27.7
LUG;2018081515;27.6
LUG;2018081516;27.4
LUG;2018081517;26.7
LUG;2018081518;26.3
LUG;2018081519;24.7
LUG;2018081520;22.9
LUG;2018081521;21.9
LUG;2018081522;21.1
LUG;2018081523;20.5
LUG;2018081600;19.8
LUG;2018081601;19.4
LUG;2018081602;18.9
LUG;2018081603;18.7
LUG;2018081604;18.7
LUG;2018081605;18.6
LUG;2018081606;18.8
LUG;2018081607;20.1
LUG;2018081608;21.2
LUG;2018081609;22.5
LUG;2018081610;24.0
LUG;2018081611;25.4
LUG;2018081612;26.7
LUG;2018081613;27.3
LUG;2018081614;27.7
LUG;2018081615;27.6
LUG;2018081616;27.4
LUG;2018081617;27.0
LUG;2018081618;26.5
LUG;2018081619;24.7
LUG;2018081620;23.6
LUG;2018081621;22.4
LUG;2018081622;21.6
LUG;2018081623;21.7
LUG;2018081700;21.5
LUG;2018081701;21.5
LUG;2018081702;20.9
LUG;2018081703;20.4
LUG;2018081704;20.2
LUG;2018081705;19.8
LUG;2018081706;20.3
LUG;2018081707;21.4
LUG;2018081708;22.6
LUG;2018081709;23.7
LUG;2018081710;24.8
LUG;2018081711;26.6
LUG;2018081712;27.5
LUG;2018081713;28.0
LUG;2018081714;28.5
LUG;2018081715;28.3
LUG;2018081716;28.1
LUG;2018081717;27.7
LUG;2018081718;27.1
LUG;2018081719;25.6
LUG;2018081720;24.8
LUG;2018081721;23.6
LUG;2018081722;22.2
LUG;2018081723;21.8
LUG;2018081800;21.9
LUG;2018081801;21.5
LUG;2018081802;20.9
LUG;2018081803;20.2
LUG;2018081804;19.8
LUG;2018081805;19.5
LUG;2018081806;19.4
LUG;2018081807;20.7
LUG;2018081808;22.0
LUG;2018081809;23.3
LUG;2018081810;24.7
LUG;2018081811;26.0
LUG;2018081812;27.3
LUG;2018081813;28.7
LUG;2018081814;28.7
LUG;2018081815;28.8
LUG;2018081816;28.1
LUG;2018081817;27.5
LUG;2018081818;26.9
LUG;2018081819;25.4
LUG;2018081820;24.0
LUG;2018081821;23.6
LUG;2018081822;23.5
LUG;2018081823;23.4
LUG;2018081900;22.7
LUG;2018081901;21.8
LUG;2018081902;21.3
LUG;2018081903;21.3
LUG;2018081904;20.7
LUG;2018081905;20.5
LUG;2018081906;20.4
LUG;2018081907;21.9
LUG;2018081908;23.2
LUG;2018081909;24.4
LUG;2018081910;25.7
LUG;2018081911;26.6
LUG;2018081912;28.2
LUG;2018081913;29.6
LUG;2018081914;29.9
LUG;2018081915;29.1
LUG;2018081916;27.3
LUG;2018081917;25.9
LUG;2018081918;25.1
LUG;2018081919;24.3
LUG;2018081920;23.5
LUG;2018081921;22.6
LUG;2018081922;21.7
LUG;2018081923;21.4
LUG;2018082000;20.8
LUG;2018082001;20.4
LUG;2018082002;20.7
LUG;2018082003;20.5
LUG;2018082004;20.2
LUG;2018082005;19.7
LUG;2018082006;20.0
LUG;2018082007;21.4
LUG;2018082008;22.9
LUG;2018082009;24.2
LUG;2018082010;25.4
LUG;2018082011;26.8
LUG;2018082012;28.4
LUG;2018082013;29.5
LUG;2018082014;29.9
LUG;2018082015;30.0
LUG;2018082016;30.1
LUG;2018082017;28.7
LUG;2018082018;28.0
LUG;2018082019;26.9
LUG;2018082020;25.6
LUG;2018082021;24.8
LUG;2018082022;24.7
LUG;2018082023;24.2
LUG;2018082100;24.1
LUG;2018082101;23.9
LUG;2018082102;23.4
LUG;2018082103;22.5
LUG;2018082104;22.7
LUG;2018082105;21.9
LUG;2018082106;22.2
LUG;2018082107;23.1
LUG;2018082108;23.9
LUG;2018082109;24.9
LUG;2018082110;25.6
LUG;2018082111;26.5
LUG;2018082112;27.3
LUG;2018082113;28.9
LUG;2018082114;30.3
LUG;2018082115;29.8
LUG;2018082116;28.1
LUG;2018082117;27.0
LUG;2018082118;25.9
LUG;2018082119;24.8
LUG;2018082120;24.4
LUG;2018082121;24.3
LUG;2018082122;23.9
LUG;2018082123;23.3
LUG;2018082200;22.0
LUG;2018082201;21.7
LUG;2018082202;21.4
LUG;2018082203;21.2
LUG;2018082204;20.9
LUG;2018082205;20.6
LUG;2018082206;20.9
LUG;2018082207;22.2
LUG;2018082208;23.7
LUG;2018082209;24.9
LUG;2018082210;25.2
LUG;2018082211;24.9
LUG;2018082212;26.6
LUG;2018082213;28.1
LUG;2018082214;28.9
LUG;2018082215;28.6
LUG;2018082216;28.1
LUG;2018082217;27.6
LUG;2018082218;27.4
LUG;2018082219;26.1
LUG;2018082220;25.2
LUG;2018082221;24.7
LUG;2018082222;24.0
LUG;2018082223;23.3
LUG;2018082300;22.8
LUG;2018082301;22.2
LUG;2018082302;21.7
LUG;2018082303;21.1
LUG;2018082304;20.6
LUG;2018082305;20.6
LUG;2018082306;20.8
LUG;2018082307;21.8
LUG;2018082308;23.3
LUG;2018082309;24.3
LUG;2018082310;25.8
LUG;2018082311;26.5
LUG;2018082312;28.2
LUG;2018082313;29.6
LUG;2018082314;30.0
LUG;2018082315;29.6
LUG;2018082316;29.7
LUG;2018082317;28.7
LUG;2018082318;28.3
LUG;2018082319;27.0
LUG;2018082320;26.1
LUG;2018082321;24.9
LUG;2018082322;23.2
LUG;2018082323;22.9
LUG;2018082400;21.0
LUG;2018082401;20.9
LUG;2018082402;21.1
LUG;2018082403;20.1
LUG;2018082404;19.7
LUG;2018082405;19.7
LUG;2018082406;20.1
LUG;2018082407;20.6
LUG;2018082408;21.5
LUG;2018082409;23.2
LUG;2018082410;24.5
LUG;2018082411;25.5
LUG;2018082412;26.5
LUG;2018082413;27.9
LUG;2018082414;28.5
LUG;2018082415;28.2
LUG;2018082416;28.3
LUG;2018082417;27.4
LUG;2018082418;26.8
LUG;2018082419;24.9
LUG;2018082420;24.1
LUG;2018082421;23.3
LUG;2018082422;22.6
LUG;2018082423;21.9
LUG;2018082500;21.3
LUG;2018082501;20.9
LUG;2018082502;20.4
LUG;2018082503;20.1
LUG;2018082504;19.7
LUG;2018082505;19.5
LUG;2018082506;19.3
LUG;2018082507;20.1
LUG;2018082508;21.6
LUG;2018082509;22.6
LUG;2018082510;23.9
LUG;2018082511;24.7
LUG;2018082512;24.5
LUG;2018082513;22.8
LUG;2018082514;17.3
LUG;2018082515;16.5
LUG;2018082516;17.3
LUG;2018082517;17.3
LUG;2018082518;17.3
LUG;2018082519;17.2
LUG;2018082520;17.8
LUG;2018082521;19.5
LUG;2018082522;20.4
LUG;2018082523;19.8
LUG;2018082600;19.1
LUG;2018082601;18.1
LUG;2018082602;18.7
LUG;2018082603;18.5
LUG;2018082604;18.1
LUG;2018082605;17.8
LUG;2018082606;17.7
LUG;2018082607;18.2
LUG;2018082608;19.1
LUG;2018082609;20.5
LUG;2018082610;22.2
LUG;2018082611;23.6
LUG;2018082612;24.7
LUG;2018082613;25.2
LUG;2018082614;25.2
LUG;2018082615;24.9
LUG;2018082616;25.0
LUG;2018082617;24.5
LUG;2018082618;23.4
LUG;2018082619;20.6
LUG;2018082620;18.9
LUG;2018082621;20.1
LUG;2018082622;17.5
LUG;2018082623;16.8
LUG;2018082700;15.6
LUG;2018082701;15.4
LUG;2018082702;15.3
LUG;2018082703;15.1
LUG;2018082704;14.6
LUG;2018082705;14.3
LUG;2018082706;14.4
LUG;2018082707;15.6
LUG;2018082708;17.6
LUG;2018082709;18.8
LUG;2018082710;20.5
LUG;2018082711;21.7
LUG;2018082712;22.7
LUG;2018082713;23.8
LUG;2018082714;24.6
LUG;2018082715;24.8
LUG;2018082716;24.9
LUG;2018082717;24.4
LUG;2018082718;24.1
LUG;2018082719;21.8
LUG;2018082720;20.2
LUG;2018082721;19.3
LUG;2018082722;18.5
LUG;2018082723;17.9
LUG;2018082800;17.5
LUG;2018082801;16.8
LUG;2018082802;16.5
LUG;2018082803;16.2
LUG;2018082804;15.9
LUG;2018082805;15.8
LUG;2018082806;16.0
LUG;2018082807;17.6
LUG;2018082808;19.3
LUG;2018082809;20.5
LUG;2018082810;22.1
LUG;2018082811;23.9
LUG;2018082812;25.5
LUG;2018082813;26.8
LUG;2018082814;27.5
LUG;2018082815;27.2
LUG;2018082816;27.1
LUG;2018082817;26.8
LUG;2018082818;25.5
LUG;2018082819;22.8
LUG;2018082820;21.9
LUG;2018082821;20.7
LUG;2018082822;20.0
LUG;2018082823;19.3
LUG;2018082900;18.1
LUG;2018082901;17.6
LUG;2018082902;18.0
LUG;2018082903;17.4
LUG;2018082904;17.0
LUG;2018082905;17.0
LUG;2018082906;17.5
LUG;2018082907;19.0
LUG;2018082908;20.4
LUG;2018082909;21.9
LUG;2018082910;23.2
LUG;2018082911;24.4
LUG;2018082912;26.1
LUG;2018082913;27.1
LUG;2018082914;27.3
LUG;2018082915;27.1
LUG;2018082916;26.9
LUG;2018082917;26.4
LUG;2018082918;25.4
LUG;2018082919;23.3
LUG;2018082920;22.2
LUG;2018082921;21.6
LUG;2018082922;21.3
LUG;2018082923;21.1
LUG;2018083000;20.6
LUG;2018083001;20.4
LUG;2018083002;20.2
LUG;2018083003;20.0
LUG;2018083004;19.7
LUG;2018083005;19.3
LUG;2018083006;19.1
LUG;2018083007;20.2
LUG;2018083008;21.4
LUG;2018083009;22.2
LUG;2018083010;23.5
LUG;2018083011;25.7
LUG;2018083012;26.9
LUG;2018083013;27.6
LUG;2018083014;27.7
LUG;2018083015;27.5
LUG;2018083016;27.3
LUG;2018083017;26.7
LUG;2018083018;25.8
LUG;2018083019;24.0
LUG;2018083020;22.9
LUG;2018083021;22.3
LUG;2018083022;22.6
LUG;2018083023;23.1
LUG;2018083100;22.0
LUG;2018083101;18.9
LUG;2018083102;18.7
LUG;2018083103;17.8
LUG;2018083104;17.7
LUG;2018083105;17.6
LUG;2018083106;17.3
LUG;2018083107;16.8
LUG;2018083108;16.5
LUG;2018083109;16.5
LUG;2018083110;17.0
LUG;2018083111;17.8
LUG;2018083112;17.9
LUG;2018083113;18.2
LUG;2018083114;18.0
LUG;2018083115;18.0
LUG;2018083116;18.3
LUG;2018083117;18.4
LUG;2018083118;18.2
LUG;2018083119;17.7
LUG;2018083120;17.3
LUG;2018083121;16.9
LUG;2018083122;17.0
LUG;2018083123;16.3
LUG;2018090100;15.7
LUG;2018090101;15.8
LUG;2018090102;15.8
LUG;2018090103;15.7
LUG;2018090104;15.3
LUG;2018090105;15.4
LUG;2018090106;15.2
LUG;2018090107;15.6
LUG;2018090108;15.7
LUG;2018090109;16.2
LUG;2018090110;16.5
LUG;2018090111;16.9
LUG;2018090112;17.8
LUG;2018090113;18.7
LUG;2018090114;19.2
LUG;2018090115;20.1
LUG;2018090116;20.3
LUG;2018090117;20.0
LUG;2018090118;19.4
LUG;2018090119;19.0
LUG;2018090120;18.8
LUG;2018090121;17.8
LUG;2018090122;16.8
LUG;2018090123;16.7
LUG;2018090200;16.2
LUG;2018090201;15.9
LUG;2018090202;15.7
LUG;2018090203;14.7
LUG;2018090204;14.2
LUG;2018090205;14.0
LUG;2018090206;14.0
LUG;2018090207;15.0
LUG;2018090208;16.1
LUG;2018090209;17.7
LUG;2018090210;19.0
LUG;2018090211;19.6
LUG;2018090212;20.6
LUG;2018090213;21.5
LUG;2018090214;21.4
LUG;2018090215;20.2
LUG;2018090216;19.2
LUG;2018090217;17.7
LUG;2018090218;16.5
LUG;2018090219;17.0
LUG;2018090220;16.3
LUG;2018090221;16.7
LUG;2018090222;16.1
LUG;2018090223;15.7
LUG;2018090300;15.3
LUG;2018090301;14.9
LUG;2018090302;14.9
LUG;2018090303;14.8
LUG;2018090304;14.5
LUG;2018090305;14.3
LUG;2018090306;14.3
LUG;2018090307;15.6
LUG;2018090308;17.1
LUG;2018090309;18.1
LUG;2018090310;19.9
LUG;2018090311;21.5
LUG;2018090312;22.8
LUG;2018090313;23.7
LUG;2018090314;24.0
LUG;2018090315;23.4
LUG;2018090316;19.8
LUG;2018090317;18.5
LUG;2018090318;18.0
LUG;2018090319;17.3
LUG;2018090320;16.7
LUG;2018090321;16.7
LUG;2018090322;16.4
LUG;2018090323;15.9
LUG;2018090400;15.3
LUG;2018090401;14.9
LUG;2018090402;14.5
LUG;2018090403;14.3
LUG;2018090404;14.1
LUG;2018090405;13.6
LUG;2018090406;13.9
LUG;2018090407;15.0
LUG;2018090408;16.9
LUG;2018090409;18.6
LUG;2018090410;20.2
LUG;2018090411;21.6
LUG;2018090412;23.1
LUG;2018090413;24.8
LUG;2018090414;25.4
LUG;2018090415;25.3
LUG;2018090416;25.1
LUG;2018090417;24.5
LUG;2018090418;23.3
LUG;2018090419;20.9
LUG;2018090420;19.7
LUG;2018090421;19.0
LUG;2018090422;18.3
LUG;2018090423;17.8
LUG;2018090500;17.0
LUG;2018090501;16.5
LUG;2018090502;16.6
LUG;2018090503;16.2
LUG;2018090504;16.0
LUG;2018090505;15.8
LUG;2018090506;15.9
LUG;2018090507;17.4
LUG;2018090508;18.8
LUG;2018090509;19.9
LUG;2018090510;21.2
LUG;2018090511;23.1
LUG;2018090512;24.9
LUG;2018090513;25.7
LUG;2018090514;26.0
LUG;2018090515;25.8
LUG;2018090516;25.7
LUG;2018090517;25.1
LUG;2018090518;23.6
LUG;2018090519;21.7
LUG;2018090520;20.8
LUG;2018090521;20.1
LUG;2018090522;19.7
LUG;2018090523;19.0
LUG;2018090600;18.4
LUG;2018090601;18.3
LUG;2018090602;17.9
LUG;2018090603;17.5
LUG;2018090604;17.3
LUG;2018090605;17.1
LUG;2018090606;17.2
LUG;2018090607;18.4
LUG;2018090608;19.6
LUG;2018090609;20.4
LUG;2018090610;21.8
LUG;2018090611;23.6
LUG;2018090612;25.0
LUG;2018090613;25.5
LUG;2018090614;25.6
LUG;2018090615;25.2
LUG;2018090616;24.6
LUG;2018090617;24.1
LUG;2018090618;23.5
LUG;2018090619;22.5
LUG;2018090620;20.7
LUG;2018090621;20.2
LUG;2018090622;20.2
LUG;2018090623;19.5
LUG;2018090700;18.1
LUG;2018090701;17.6
LUG;2018090702;17.3
LUG;2018090703;16.8
LUG;2018090704;16.6
LUG;2018090705;16.4
LUG;2018090706;16.4
LUG;2018090707;16.7
LUG;2018090708;17.1
LUG;2018090709;18.5
LUG;2018090710;19.6
LUG;2018090711;21.1
LUG;2018090712;22.5
LUG;2018090713;23.5
LUG;2018090714;23.9
LUG;2018090715;24.0
LUG;2018090716;23.9
LUG;2018090717;23.9
LUG;2018090718;23.2
LUG;2018090719;21.6
LUG;2018090720;20.7
LUG;2018090721;20.6
LUG;2018090722;20.6
LUG;2018090723;20.3
LUG;2018090800;19.6
LUG;2018090801;19.0
LUG;2018090802;18.1
LUG;2018090803;17.7
LUG;2018090804;17.3
LUG;2018090805;17.2
LUG;2018090806;17.1
LUG;2018090807;18.0
LUG;2018090808;19.4
LUG;2018090809;20.4
LUG;2018090810;21.4
LUG;2018090811;22.6
LUG;2018090812;24.0
LUG;2018090813;25.1
LUG;2018090814;26.1
LUG;2018090815;25.9
LUG;2018090816;25.6
LUG;2018090817;25.0
LUG;2018090818;23.5
LUG;2018090819;21.7
LUG;2018090820;20.7
LUG;2018090821;20.0
LUG;2018090822;19.4
LUG;2018090823;18.8
LUG;2018090900;17.9
LUG;2018090901;17.6
LUG;2018090902;17.5
LUG;2018090903;17.3
LUG;2018090904;16.8
LUG;2018090905;16.9
LUG;2018090906;17.0
LUG;2018090907;18.0
LUG;2018090908;19.5
LUG;2018090909;20.7
LUG;2018090910;22.1
LUG;2018090911;23.0
LUG;2018090912;24.9
LUG;2018090913;26.1
LUG;2018090914;26.4
LUG;2018090915;26.2
LUG;2018090916;25.7
LUG;2018090917;25.2
LUG;2018090918;23.7
LUG;2018090919;22.1
LUG;2018090920;21.1
LUG;2018090921;20.6
LUG;2018090922;19.9
LUG;2018090923;19.5
LUG;2018091000;18.9
LUG;2018091001;18.3
LUG;2018091002;18.4
LUG;2018091003;18.2
LUG;2018091004;17.9
LUG;2018091005;17.7
LUG;2018091006;17.9
LUG;2018091007;18.8
LUG;2018091008;20.3
LUG;2018091009;21.3
LUG;2018091010;22.5
LUG;2018091011;23.8
LUG;2018091012;25.7
LUG;2018091013;26.8
LUG;2018091014;26.9
LUG;2018091015;26.5
LUG;2018091016;26.4
LUG;2018091017;25.5
LUG;2018091018;24.4
LUG;2018091019;23.1
LUG;2018091020;22.1
LUG;2018091021;21.4
LUG;2018091022;21.1
LUG;2018091023;20.2
LUG;2018091100;19.9
LUG;2018091101;19.4
LUG;2018091102;19.2
LUG;2018091103;19.2
LUG;2018091104;18.6
LUG;2018091105;18.4
LUG;2018091106;18.3
LUG;2018091107;19.1
LUG;2018091108;20.9
LUG;2018091109;21.8
LUG;2018091110;23.1
LUG;2018091111;24.1
LUG;2018091112;25.8
LUG;2018091113;27.4
LUG;2018091114;27.6
LUG;2018091115;27.6
LUG;2018091116;27.3
LUG;2018091117;26.8
LUG;2018091118;24.9
LUG;2018091119;23.3
LUG;2018091120;22.3
LUG;2018091121;21.6
LUG;2018091122;20.9
LUG;2018091123;20.4
LUG;2018091200;20.0
LUG;2018091201;19.5
LUG;2018091202;19.3
LUG;2018091203;19.0
LUG;2018091204;18.8
LUG;2018091205;18.6
LUG;2018091206;18.9
LUG;2018091207;20.0
LUG;2018091208;21.4
LUG;2018091209;22.3
LUG;2018091210;23.7
LUG;2018091211;24.5
LUG;2018091212;26.0
LUG;2018091213;27.6
LUG;2018091214;27.8
LUG;2018091215;27.6
LUG;2018091216;27.2
LUG;2018091217;26.7
LUG;2018091218;25.5
LUG;2018091219;23.8
LUG;2018091220;22.9
LUG;2018091221;22.3
LUG;2018091222;21.9
LUG;2018091223;21.4
LUG;2018091300;20.7
LUG;2018091301;20.5
LUG;2018091302;20.2
LUG;2018091303;20.0
LUG;2018091304;20.0
LUG;2018091305;20.0
LUG;2018091306;19.8
LUG;2018091307;20.7
LUG;2018091308;21.8
LUG;2018091309;22.5
LUG;2018091310;23.4
LUG;2018091311;25.2
LUG;2018091312;26.4
LUG;2018091313;26.7
LUG;2018091314;27.2
LUG;2018091315;26.7
LUG;2018091316;21.7
LUG;2018091317;21.2
LUG;2018091318;20.4
LUG;2018091319;19.6
LUG;2018091320;18.8
LUG;2018091321;18.4
LUG;2018091322;19.1
LUG;2018091323;18.4
LUG;2018091400;17.7
LUG;2018091401;17.6
LUG;2018091402;17.6
LUG;2018091403;17.5
LUG;2018091404;17.4
LUG;2018091405;17.4
LUG;2018091406;17.6
LUG;2018091407;18.2
LUG;2018091408;19.5
LUG;2018091409;20.2
LUG;2018091410;21.2
LUG;2018091411;22.6
LUG;2018091412;24.3
LUG;2018091413;26.0
LUG;2018091414;26.0
LUG;2018091415;26.2
LUG;2018091416;25.9
LUG;2018091417;25.4
LUG;2018091418;24.6
LUG;2018091419;22.7
LUG;2018091420;21.4
LUG;2018091421;20.9
LUG;2018091422;20.5
LUG;2018091423;20.4
LUG;2018091500;20.1
LUG;2018091501;19.8
LUG;2018091502;19.0
LUG;2018091503;18.8
LUG;2018091504;18.6
LUG;2018091505;18.0
LUG;2018091506;17.9
LUG;2018091507;18.8
LUG;2018091508;20.3
LUG;2018091509;21.5
LUG;2018091510;22.4
LUG;2018091511;23.8
LUG;2018091512;24.3
LUG;2018091513;24.8
LUG;2018091514;25.2
LUG;2018091515;25.3
LUG;2018091516;25.3
LUG;2018091517;24.6
LUG;2018091518;23.7
LUG;2018091519;21.9
LUG;2018091520;21.4
LUG;2018091521;21.2
LUG;2018091522;20.5
LUG;2018091523;20.0
LUG;2018091600;19.5
LUG;2018091601;19.5
LUG;2018091602;19.8
LUG;2018091603;19.8
LUG;2018091604;19.7
LUG;2018091605;19.8
LUG;2018091606;20.0
LUG;2018091607;20.1
LUG;2018091608;20.2
LUG;2018091609;20.7
LUG;2018091610;21.2
LUG;2018091611;21.6
LUG;2018091612;22.1
LUG;2018091613;22.0
LUG;2018091614;22.6
LUG;2018091615;23.1
LUG;2018091616;23.0
LUG;2018091617;22.4
LUG;2018091618;21.4
LUG;2018091619;20.8
LUG;2018091620;20.1
LUG;2018091621;19.4
LUG;2018091622;18.7
LUG;2018091623;18.0
LUG;2018091700;17.7
LUG;2018091701;17.4
LUG;2018091702;17.3
LUG;2018091703;17.0
LUG;2018091704;16.9
LUG;2018091705;16.8
LUG;2018091706;16.8
LUG;2018091707;17.9
LUG;2018091708;19.4
LUG;2018091709;20.2
LUG;2018091710;21.0
LUG;2018091711;21.9
LUG;2018091712;23.8
LUG;2018091713;25.0
LUG;2018091714;25.4
LUG;2018091715;25.3
LUG;2018091716;25.2
LUG;2018091717;24.8
LUG;2018091718;23.7
LUG;2018091719;22.6
LUG;2018091720;21.9
LUG;2018091721;20.2
LUG;2018091722;20.2
LUG;2018091723;20.0
LUG;2018091800;19.3
LUG;2018091801;18.3
LUG;2018091802;18.2
LUG;2018091803;18.2
LUG;2018091804;17.9
LUG;2018091805;17.7
LUG;2018091806;17.8
LUG;2018091807;18.2
LUG;2018091808;18.8
LUG;2018091809;19.7
LUG;2018091810;20.3
LUG;2018091811;21.7
LUG;2018091812;22.7
LUG;2018091813;23.2
LUG;2018091814;24.0
LUG;2018091815;23.8
LUG;2018091816;23.9
LUG;2018091817;23.0
LUG;2018091818;22.5
LUG;2018091819;21.6
LUG;2018091820;20.7
LUG;2018091821;20.0
LUG;2018091822;19.6
LUG;2018091823;19.1
LUG;2018091900;19.3
LUG;2018091901;18.4
LUG;2018091902;18.1
LUG;2018091903;17.8
LUG;2018091904;17.3
LUG;2018091905;17.0
LUG;2018091906;16.9
LUG;2018091907;17.8
LUG;2018091908;19.4
LUG;2018091909;20.5
LUG;2018091910;21.7
LUG;2018091911;22.9
LUG;2018091912;24.3
LUG;2018091913;25.4
LUG;2018091914;26.2
LUG;2018091915;26.2
LUG;2018091916;25.9
LUG;2018091917;25.2
LUG;2018091918;23.2
LUG;2018091919;22.1
LUG;2018091920;21.4
LUG;2018091921;20.9
LUG;2018091922;19.9
LUG;2018091923;19.3
LUG;2018092000;18.9
LUG;2018092001;18.5
LUG;2018092002;18.1
LUG;2018092003;17.8
LUG;2018092004;17.4
LUG;2018092005;17.3
LUG;2018092006;17.1
LUG;2018092007;17.9
LUG;2018092008;19.6
